,avrg_d_from_gt_to_pred,avrg_d_from_pred_to_gt,HD95,surf_overlap_of_gt_surf_w_pred_surf,surf_overlap_of_pred_surf_w_gt_surf,DSCsurf,DSCvol
0,0.38304075316760383,0.3648980279427893,0.7339768388716365,0.7380873690087583,0.7859112994500086,0.7605680798712035,0.8821661463256285
1,0.3514810149329356,0.35066961995011653,0.7339768388716365,0.7512353139630376,0.7683237473536975,0.7594405858776747,0.8942879193716802
2,0.30600096881695776,0.2768651262756099,0.7339768388716363,0.8025059239503056,0.8659775355297171,0.8320184657469926,0.9125337261621239
3,0.30547346992603447,0.26948890933962255,0.7132972732318553,0.7962379871440123,0.8665115001323015,0.8287267075602169,0.9130031264132764
4,0.34956297689451876,0.32442101321070826,0.7339768388716365,0.7989096604700869,0.8717223067501562,0.8331563113470816,0.894402230742419
5,0.3217003938650436,0.32076851416603197,0.7132972732318553,0.8089252851894728,0.8381137978158528,0.8227351915548086,0.9066748539246069
6,0.2928125596138617,0.2621088699646594,0.7132972732318553,0.8510404612227259,0.9241555173789547,0.8848840079145337,0.9198133531960092
7,0.3160013181832797,0.2785239789050759,0.7132972732318553,0.7846002119217004,0.8663485035604769,0.8227097463965671,0.9172688918040554
8,0.3329368208987931,0.30706918121566423,0.7132972732318553,0.8367975830823479,0.9052568734818036,0.8685503390149002,0.8997764174880044
9,0.27276885586636035,0.26720915670257606,0.6920000000000001,0.8780414334735185,0.9022787679399047,0.8895331554835855,0.91964327244199
10,0.2534160800063919,0.22195677543404138,0.6237603706552701,0.9134909837898619,0.9702559098749225,0.9397223912874362,0.9316444999340796
11,0.25565938485623535,0.23638437732325235,0.6237603706552701,0.8941467124478107,0.9343126878781618,0.9130763430987107,0.9304746560912133
12,0.3563415218874975,0.32045909955208157,0.7339768388716365,0.7919153227133984,0.8809212926614108,0.8330646791883917,0.9022696244040269
13,0.2980719669875484,0.2744657241629879,0.6920000000000001,0.8408259598365677,0.9000638742659841,0.8684025802966964,0.9198031824768915
